Comune di Cappella Cantone;Lombardia;CR;Cappella Cantone;contratti.comune.cappellacantone@pec.regione.lombardia.it
Comune di Ticengo;Lombardia;CR;Ticengo;segreteria.comune.ticengo@pec.regione.lombardia.it
Comune di Ticineto;Piemonte;AL;Ticineto;protocollo@pec.comune.ticineto.al.it
Comune di Tiggiano;Puglia;LE;Tiggiano;info.comune.tiggiano@pec.rupar.puglia.it
Comune di Tiggiano;Puglia;LE;Tiggiano;ragioneria.comune.tiggiano@pec.rupar.puglia.it
Comune di Tiggiano;Puglia;LE;Tiggiano;servizidemografici.comune.tiggiano@pec.rupar.puglia.it
Comune di Tiggiano;Puglia;LE;Tiggiano;ufficiotecnico.comune.tiggiano@pec.rupar.puglia.it
Comune di Tiggiano;Puglia;LE;Tiggiano;poliziamunicipale.comune.tiggiano@pec.rupar.puglia.it
Comune di Tiglieto;Liguria;GE;Tiglieto;comune.tiglieto@pec.it
Comune di Tigliole;Piemonte;AT;Tigliole;tigliole@cert.ruparpiemonte.it
Comune di Tignale;Lombardia;BS;Tignale;protocollo@pec.comune.tignale.bs.it
Comune di Santa Cesarea Terme;Puglia;LE;Santa Cesarea Terme;protocollo.comune.santacesareaterme@pec.rupar.puglia.it
Comune di Santa Cesarea Terme;Puglia;LE;Santa Cesarea Terme;economicofinanziario.comune.santacesareaterme@pec.rupar.puglia.it
Comune di Tione Degli Abruzzi;Abruzzo;AQ;Tione degli Abruzzi;demografici.tionedegliabruzzi.aq@legalmail.it
Comune di Tione di Trento;Trentino Alto Adige;TN;Tione di Trento;comune@pec.comune.tione.tn.it
Comune di Tirano;Lombardia;SO;Tirano;comune.tirano@legalmail.it
Comune di Tires;Trentino Alto Adige;BZ;Tires;tiers.tires@legalmail.it
Comune di Tiriolo;Calabria;CZ;Tiriolo;protocollo.tiriolo@asmepec.it
Comune di Tirolo;Trentino Alto Adige;BZ;Tirolo;tirol.tirolo@legalmail.it
Comune di Tissi;Sardegna;SS;Tissi;protocollo@pec.comune.tissi.ss.it
Comune di Tito;Basilicata;PZ;Tito;protocollo@pec.comune.tito.pz.it
Comune di Tivoli;Lazio;RM;Tivoli;info@pec.comune.tivoli.rm.it
Comune di Tizzano Val Parma;Emilia Romagna;PR;Tizzano Val Parma;protocollo@postacert.comune.tizzano-val-parma.pr.it
Comune di Toano;Emilia Romagna;RE;Toano;comune.toano@legalmail.it
Comune di Tocco Caudio;Campania;BN;Tocco Caudio;comune.toccocaudio@pcert.it
Comune di Tocco Caudio;Campania;BN;Tocco Caudio;demograficitoccocaudio@pec.cstsannio.it
Comune di Tocco da Casauria;Abruzzo;PE;Tocco da Casauria;comune.toccodacasauria@pec.arc.it
Comune di Toceno;Piemonte;VB;Toceno;comune.toceno@legalmail.it
Comune di Todi;Umbria;PG;Todi;comune.todi@postacert.umbria.it
Comune di Toffia;Lazio;RI;Toffia;comunicazione@pec.comune.toffia.ri.it
Comune di Toirano;Liguria;SV;Toirano;comune.toirano.sv@halleycert.it
Comune di Tolentino;Marche;MC;Tolentino;comune.tolentino.mc@legalmail.it
Comune di Tolentino;Marche;MC;Tolentino;comune.tolentino.suap@emarche.it
Comune di Tolfa;Lazio;RM;Tolfa;protocollotolfa@legalmail.it
Comune di Tollegno;Piemonte;BI;Tollegno;tollegno@pec.ptbiellese.it
Comune di Tollo;Abruzzo;CH;Tollo;comune.tollo@legalmail.it
Comune di Tollo;Abruzzo;CH;Tollo;tecnico.tollo@legalmail.it
Comune di Tolmezzo;Friuli Venezia Giulia;UD;Tolmezzo;comune.tolmezzo@certgov.fvg.it
Comune di Tolve;Basilicata;PZ;Tolve;comunetolve@cert.ruparbasilicata.it
Comune di Tombolo;Veneto;PD;Tombolo;comunetombolo.pd@legalmailpa.it
Comune di Ton;Trentino Alto Adige;TN;Ton;comuneton@legalmail.it
Comune di Tonara;Sardegna;NU;Tonara;protocollo@pec.comunetonara.it
Comune di Tonara;Sardegna;NU;Tonara;anagrafe@pec.comunetonara.it
Comune di Tonara;Sardegna;NU;Tonara;tecnico@pec.comunetonara.it
Comune di Tonara;Sardegna;NU;Tonara;finanziario@pec.comunetonara.it
Comune di Tonco;Piemonte;AT;Tonco;tonco@cert.ruparpiemonte.it
Comune di Tonengo;Piemonte;AT;Tonengo;comune.tonengo@cert.legalmail.it
Comune di Tora e Piccilli;Campania;CE;Tora e Piccilli;segretario@pec.comune.toraepiccilli.ce.it
Comune di Tora e Piccilli;Campania;CE;Tora e Piccilli;anagrafe@pec.comune.toraepiccilli.ce.it
Comune di Tora e Piccilli;Campania;CE;Tora e Piccilli;polizialocale@pec.comune.toraepiccilli.ce.it
Comune di Tora e Piccilli;Campania;CE;Tora e Piccilli;sindaco@pec.comune.toraepiccilli.ce.it
Comune di Tora e Piccilli;Campania;CE;Tora e Piccilli;tecnico@pec.comune.toraepiccilli.ce.it
Comune di San Donato di Ninea;Calabria;CS;San Donato di Ninea;protocollo.sandonatodininea@asmepec.it
Comune di San Donato di Ninea;Calabria;CS;San Donato di Ninea;demografico.sandonatodininea@asmepec.it
Comune di Torano Castello;Calabria;CS;Torano Castello;llpp.toranocastello@pec.it
Comune di Torano Nuovo;Abruzzo;TE;Torano Nuovo;protocollotorano@postecert.it
Comune di Torbole Casaglia;Lombardia;BS;Torbole Casaglia;info@cert.comune.torbole-casaglia.bs.it
Comune di Torcegno;Trentino Alto Adige;TN;Torcegno;comune@pec.comune.torcegno.tn.it
Comune di Torchiara;Campania;SA;Torchiara;protocollo@pec.comune.torchiara.sa.it
Comune di Torchiarolo;Puglia;BR;Torchiarolo;protocollo@pec.torchiarolo.gov.it
Comune di Torchiarolo;Puglia;BR;Torchiarolo;polizialocale@pec.torchiarolo.gov.it
Comune di Torella dei Lombardi;Campania;AV;Torella dei Lombardi;protocollo.torella@cert.irpinianet.eu
Comune di Torella del Sannio;Molise;CB;Torella del Sannio;comune.torelladelsanniocb@legalmail.it
Comune di Torella del Sannio;Molise;CB;Torella del Sannio;statocivileanagrafe@pec.comune.torelladelsannio.cb.it
Comune di Torgiano;Umbria;PG;Torgiano;comune.torgiano@postacert.umbria.it
Comune di Torgiano;Umbria;PG;Torgiano;demografici@pec.comune.torgiano.pg.it
Comune di Torgiano;Umbria;PG;Torgiano;urbanistica@pec.comune.torgiano.pg.it
Comune di Torgiano;Umbria;PG;Torgiano;lavoripubblici@pec.comune.torgiano.pg.it
Comune di Torgnon;Valle D'Aosta;AO;Torgnon;protocollo@pec.comune.torgnon.ao.it
Comune di Torino di Sangro;Abruzzo;CH;Torino di Sangro;protocollo@comunetorinodisangro.legalmail.it
Comune di Vialfre';Piemonte;TO;Vialfre';vialfre@postemailcertificata.it
Comune di Torino;Piemonte;TO;Torino;protocollogenerale@cert.comune.torino.it
Comune di Toritto;Puglia;BA;Toritto;fatt_elettronica.comune.toritto@pec.rupar.puglia.it
Comune di Toritto;Puglia;BA;Toritto;ragioneria.comune.toritto@pec.rupar.puglia.it
Comune di Toritto;Puglia;BA;Toritto;demografici.comune.toritto@pec.rupar.puglia.it
Comune di Torlino Vimercati;Lombardia;CR;Torlino Vimercati;pec@pec.comune.torlinovimercati.cr.it
Comune di Tornaco;Piemonte;NO;Tornaco;tornaco@cert.ruparpiemonte.it
Comune di Tornareccio;Abruzzo;CH;Tornareccio;protocollo@pec.comune.tornareccio.ch.it
Comune di Tornareccio;Abruzzo;CH;Tornareccio;tornareccio.protocollo@legalmail.it
Comune di Tornata;Lombardia;CR;Tornata;comune.tornata@pec.regione.lombardia.it
Comune di Tornimparte;Abruzzo;AQ;Tornimparte;segreteria@pec.comune.tornimparte.aq.it
Comune di Torno;Lombardia;CO;Torno;comune.torno@halleypec.it
Comune di Tornolo;Emilia Romagna;PR;Tornolo;protocollo@postacert.comune.tornolo.pr.it
Comune di Toro;Molise;CB;Toro;comune.torocb@legalmail.it
Comune di Torpe';Sardegna;NU;Torpe';sindaco@pec.comune.torpe.nu.it
Comune di Torpe';Sardegna;NU;Torpe';demografici@pec.comune.torpe.nu.it
Comune di Torraca;Campania;SA;Torraca;affarigenerali@asmepec.it
Comune di Torralba;Sardegna;SS;Torralba;protocollo@pec.comune.torralba.ss.it
Comune di Torrazza Coste;Lombardia;PV;Torrazza Coste;amministrativo.torrazzacoste@legalpec.it
Comune di Torrazza Piemonte;Piemonte;TO;Torrazza Piemonte;torrazzapiemonte@postemailcertificata.it
Comune di Torrazzo;Piemonte;BI;Torrazzo;torrazzo@pec.ptbiellese.it
Comune di Torre di Ruggiero;Calabria;CZ;Torre di Ruggiero;areademograficatorrediruggiero@asmepec.it
Comune di Torre Mondovi;Piemonte;CN;Torre Mondovi';comune.torremondovi.cn@legalmail.it
Comune di Santa Maria Hoe';Lombardia;LC;Santa Maria Hoe';comunesantamariahoe@legalmail.it
Comune di Torre di Santa Maria;Lombardia;SO;Torre di Santa Maria;comune.torredisantamaria@pec.regione.lombardia.it
Comune di Torre Annunziata;Campania;NA;Torre Annunziata;sindaco@pec.comune.torreannunziata.na.it
Comune di Torre Annunziata;Campania;NA;Torre Annunziata;elettorale@pec.comune.torreannunziata.na.it
Comune di Torre Annunziata;Campania;NA;Torre Annunziata;servizidemografici@pec.comune.torreannunziata.na.it
Comune di Torreano;Friuli Venezia Giulia;UD;Torreano;comune.torreano@certgov.fvg.it
Comune di Torre Canavese;Piemonte;TO;Torre Canavese;torre.canavese@cert.ruparpiemonte.it
Comune di Torrebelvicino;Veneto;VI;Torrebelvicino;torrebelvicino.vi@cert.ip-veneto.net
Comune di Torre Beretti e Castellaro;Lombardia;PV;Torre Beretti e Castellaro;comune.torreberetti@pec.it
Comune di Torre Boldone;Lombardia;BG;Torre Boldone;comune.torreboldone@pec.regione.lombardia.it
Comune di Torre Bormida;Piemonte;CN;Torre Bormida;torre.bormida@cert.ruparpiemonte.it
Comune di Santa Marina;Campania;SA;Santa Marina;comune.santamarina@pec.it
Comune di Torrebruna;Abruzzo;CH;Torrebruna;comune.torrebruna@pec.it
Comune di Torrecuso;Campania;BN;Torrecuso;info@pec.comune.torrecuso.bn.it
Comune di Torrecuso;Campania;BN;Torrecuso;torrecuso@pec.cstsannio.it
Comune di Torre D'Arese;Lombardia;PV;Torre d'Arese;comune.torredarese@pec.regione.lombardia.it
Comune di Torre De' Picenardi;Lombardia;CR;Torre de' Picenardi;comune.torredepicenardi@pec.regione.lombardia.it
Comune di Torre del Greco;Campania;NA;Torre del Greco;protocollo.torredelgreco@asmepec.it
Comune di San Tammaro;Campania;CE;San Tammaro;protocollo@pec.comune.santammaro.ce.it
Comune di San Tammaro;Campania;CE;San Tammaro;polizia.municipale.santammaro@asmepec.it
Comune di San Tammaro;Campania;CE;San Tammaro;ufficio.tecnico.santammaro@asmepec.it
Comune di San Tammaro;Campania;CE;San Tammaro;servizio.sociale.santammaro@asmepec.it
Comune di San Tammaro;Campania;CE;San Tammaro;demografici.santammaro@asmepec.it
Comune di Torre de' Negri;Lombardia;PV;Torre de' Negri;comune.torredenegri@pec.regione.lombardia.it
Comune di Torre De' Passeri;Abruzzo;PE;Torre de' Passeri;comunetorredepasseri@omnibuspec.net
Comune di Torre de' Roveri;Lombardia;BG;Torre de' Roveri;comune.torrederoveri@pec.regione.lombardia.it
Comune di Torre di Mosto;Veneto;VE;Torre di Mosto;protocollo.comune.torredimosto.ve@pecveneto.it
Comune di Torre d'Isola;Lombardia;PV;Torre d'Isola;comune@pec.comune.torredisola.pv.it
Comune di Torreglia;Veneto;PD;Torreglia;comunetorreglia.pd@legalmail.it
Comune di Torregrotta;Sicilia;ME;Torregrotta;protocollo@pec.torregrotta.gov.it
Comune di Torre Le Nocelle;Campania;AV;Torre Le Nocelle;ragioneria@pec.comune.torrelenocelle.av.it
Comune di Torre Le Nocelle;Campania;AV;Torre Le Nocelle;utc@pec.comune.torrelenocelle.av.it
Comune di Torre Le Nocelle;Campania;AV;Torre Le Nocelle;protocollo@pec.comune.torrelenocelle.av.it
Comune di Torre Le Nocelle;Campania;AV;Torre Le Nocelle;segreteria@pec.comune.torrelenocelle.av.it
Comune di Torre Le Nocelle;Campania;AV;Torre Le Nocelle;tributi@pec.comune.torrelenocelle.av.it
Comune di Torremaggiore;Puglia;FG;Torremaggiore;uffcom.torremaggiore@legalmail.it
Comune di Torremaggiore;Puglia;FG;Torremaggiore;elettorale.torremaggiore@pec.it
Comune di Torremaggiore;Puglia;FG;Torremaggiore;civicoliceomusicaleluigirossi@softpec.it
Comune di Torre Orsaia;Campania;SA;Torre Orsaia;comune.torreorsaia@asmepec.it
Comune di Torre Orsaia;Campania;SA;Torre Orsaia;ragioneria.torreorsaia@asmepec.it
Comune di Torre Pallavicina;Lombardia;BG;Torre Pallavicina;segreteria@comune.torrepallavicina.legalmailpa.it
Comune di Torre Pellice;Piemonte;TO;Torre Pellice;protocollo@pec.comunetorrepellice.it
Comune di Torre San Giorgio;Piemonte;CN;Torre San Giorgio;comune.torresangiorgio.cn@legalmail.it
Comune di Torre San Patrizio;Marche;FM;Torre San Patrizio;comune.torresanpatrizio@postcert.it
Comune di Torre Santa Susanna;Puglia;BR;Torre Santa Susanna;protocollo.comune.torresantasusanna@pec.rupar.puglia.it
Comune di Torresina;Piemonte;CN;Torresina;comune.torresina.cn@legalmail.it
Comune di Torretta;Sicilia;PA;Torretta;segretariogenerale@pec.comune.torretta.pa.it
Comune di Torrevecchia Teatina;Abruzzo;CH;Torrevecchia Teatina;info@pec.comunetorrevecchiateatina.it
Comune di Torrevecchia Pia;Lombardia;PV;Torrevecchia Pia;comune.torrevecchiapia@pec.regione.lombardia.it
Comune di Torri in Sabina;Lazio;RI;Torri in Sabina;ragioneria.torriinsabina.ri@legalmail.it
Comune di Torri del Benaco;Veneto;VR;Torri del Benaco;torridelbenaco.vr@cert.ip-veneto.net
Comune di Torrice;Lazio;FR;Torrice;protocollo.torrice@pec.it
Comune di Torricella Peligna;Abruzzo;CH;Torricella Peligna;protocollo@pec.comune.torricellapeligna.ch.it
Comune di Torricella Verzate;Lombardia;PV;Torricella Verzate;protocollo@pec.comune.torricellaverzate.pv.it
Comune di Torricella in Sabina;Lazio;RI;Torricella in Sabina;torricella@pec.comune.torricellainsabina.ri.it
Comune di Torricella;Puglia;TA;Torricella;info@pec.comune.torricella.ta.it
Comune di Torricella Sicura;Abruzzo;TE;Torricella Sicura;fatturazione.comunetorricellasicura@legalmail.it
Comune di Torricella del Pizzo;Lombardia;CR;Torricella del Pizzo;comune.torricelladelpizzo@pec.regione.lombardia.it
Comune di Torri di Quartesolo;Veneto;VI;Torri di Quartesolo;torridiquartesolo.vi@cert.ip-veneto.net
Comune di Torriglia;Liguria;GE;Torriglia;protocollogenerale.comunetorriglia@pec.it
Comune di Torrile;Emilia Romagna;PR;Torrile;protocollo@postacert.comune.torrile.pr.it
Comune di Torrioni;Campania;AV;Torrioni;sindaco.torrioni@asmepec.it
Comune di Torrita Tiberina;Lazio;RM;Torrita Tiberina;segreteriatorritatiberina@pec.cittametropolitanaroma.gov.it
Comune di Torrita di Siena;Toscana;SI;Torrita di Siena;comune.torritadisiena@postacert.toscana.it
Comune di Tortona;Piemonte;AL;Tortona;comune.tortona@pec.it
Comune di Tortora;Calabria;CS;Tortora;comuneditortora@pec.it
Comune di Tortora;Calabria;CS;Tortora;finanziaria.comuneditortora@pec.it
Comune di Tortora;Calabria;CS;Tortora;anagrafe.comuneditortora@pec.it
Comune di Tortorella;Campania;SA;Tortorella;finanziario.tortorella@asmepec.it
Comune di Tortoreto;Abruzzo;TE;Tortoreto;comune@tortoretopec.it
Comune di Tortorici;Sicilia;ME;Tortorici;comune.tortorici@pec.tortorici.eu
Comune di Torviscosa;Friuli Venezia Giulia;UD;Torviscosa;comune.torviscosa@certgov.fvg.it
Comune di Tuscania;Lazio;VT;Tuscania;protocollo@pec.comune.tuscania.vt.it
Comune di Tuscania;Lazio;VT;Tuscania;suap@pec.comune.tuscania.vt.it
Comune di Tuscania;Lazio;VT;Tuscania;ragioneria@pec.comune.tuscania.vt.it
Comune di Tuscania;Lazio;VT;Tuscania;demografici@pec.comune.tuscania.vt.it
Comune di Tuscania;Lazio;VT;Tuscania;tecnico@pec.comune.tuscania.vt.it
Comune di Toscolano Maderno;Lombardia;BS;Toscolano-Maderno;protocollo@pec.comune.toscolanomaderno.bs.it
Comune di Toscolano Maderno;Lombardia;BS;Toscolano-Maderno;llpp@pec.comune.toscolanomaderno.bs.it
Comune di Tossicia;Abruzzo;TE;Tossicia;anagrafe@comunetossicia.gov.it
Comune di Tossicia;Abruzzo;TE;Tossicia;sindaco@comunetossicia.gov.it
Comune di Tossicia;Abruzzo;TE;Tossicia;fatture@comunetossicia.gov.it
Comune di Tovo San Giacomo;Liguria;SV;Tovo San Giacomo;protocollo@comunetovosangiacomo.it
Comune di Tovo di Sant'Agata;Lombardia;SO;Tovo di Sant'Agata;protocollo.tovo@cert.provincia.so.it
Comune di Trabia;Sicilia;PA;Trabia;protocollo@pec.comunetrabia.gov.it
Comune di Trabia;Sicilia;PA;Trabia;sindaco@pec.comunetrabia.gov.it
Comune di Trabia;Sicilia;PA;Trabia;anagrafe@pec.comunetrabia.gov.it
Comune di Trabia;Sicilia;PA;Trabia;servizisociali@pec.comunetrabia.gov.it
Comune di Trabia;Sicilia;PA;Trabia;suap@pec.comunetrabia.gov.it
Comune di Tradate;Lombardia;VA;Tradate;comune.tradate@pec.regione.lombardia.it
Comune di Tramatza;Sardegna;OR;Tramatza;protocollo@pec.comune.tramatza.or.it
Comune di Trambileno;Trentino Alto Adige;TN;Trambileno;posta@pec.comune.trambileno.tn.it
Comune di San Marzano sul Sarno;Campania;SA;San Marzano sul Sarno;protocollocomunedisanmarzanosulsarno@pec.ancitel.it
Comune di San Marzano sul Sarno;Campania;SA;San Marzano sul Sarno;servizisocialicomunedisanmarzanosulsarno@pec.ancitel.it
Comune di Tramonti;Campania;SA;Tramonti;protocollo.tramonti@asmepec.it
Comune di Tramonti di Sopra;Friuli Venezia Giulia;PN;Tramonti di Sopra;comune.tramontidisopra@certgov.fvg.it
Comune di Tramonti di Sotto;Friuli Venezia Giulia;PN;Tramonti di Sotto;comune.tramontidisotto@certgov.fvg.it
Comune di Tramutola;Basilicata;PZ;Tramutola;comune.tramutola@cert.ruparbasilicata.it
Comune di Trana;Piemonte;TO;Trana;comune.trana.to@legalmail.it
Comune di Trani;Puglia;BT;Trani;gabinetto.sindaco@cert.comune.trani.bt.it
Comune di Traona;Lombardia;SO;Traona;protocollo.traona@cert.provincia.so.it
Comune di Trapani;Sicilia;TP;Trapani;protocollo@pec.comune.trapani.it
Comune di Trappeto;Sicilia;PA;Trappeto;comunetrappeto@pec.it
Comune di Trarego Viggiona;Piemonte;VB;Trarego Viggiona;comunetraregoviggiona.vb@legalmail.it
Comune di Trasacco;Abruzzo;AQ;Trasacco;comune.trasacco@pec.it
Comune di Trasaghis;Friuli Venezia Giulia;UD;Trasaghis;comune.trasaghis@certgov.fvg.it
Comune di Trasquera;Piemonte;VB;Trasquera;comune.trasquera@legalmail.it
Comune di Tratalias;Sardegna;CI;Tratalias;protocollo@pec.comune.tratalias.ca.it
Comune di Trausella;Piemonte;TO;Trausella;trausella@cert.ruparpiemonte.it
Comune di Travagliato;Lombardia;BS;Travagliato;protocollo@pec.comune.travagliato.bs.it
Comune di Traves;Piemonte;TO;Traves;traves@cert.ruparpiemonte.it
Comune di Travedona Monate;Lombardia;VA;Travedona-Monate;comune.travedonamonate.va@halleycert.it
Comune di Sant'Ippolito;Marche;PU;Sant'Ippolito;comune.santippolito@emarche.it
Comune di Traversella;Piemonte;TO;Traversella;comune.traversella@pec.it
Comune di Traversetolo;Emilia Romagna;PR;Traversetolo;protocollo@postacert.comune.traversetolo.pr.it
Comune di Travesio;Friuli Venezia Giulia;PN;Travesio;comune.travesio@certgov.fvg.it
Comune di Travo;Emilia Romagna;PC;Travo;comune.travo@sintranet.legalmail.it
Comune di Trebaseleghe;Veneto;PD;Trebaseleghe;comune.trebaseleghe@postecert.it
Comune di Trebisacce;Calabria;CS;Trebisacce;protocollo.comune.trebisacce@pcert.postecert.it
Comune di Trecastagni;Sicilia;CT;Trecastagni;protocollo@pec.comune.trecastagni.ct.it
Comune di Trecate;Piemonte;NO;Trecate;trecate@postemailcertificata.it
Comune di Trecate;Piemonte;NO;Trecate;anagrafe.trecate@pec.it
Comune di Trecate;Piemonte;NO;Trecate;suap.trecate@pec.it
Comune di Trecate;Piemonte;NO;Trecate;poliziamunicipale.trecate@pec.it
Comune di Trecchina;Basilicata;PZ;Trecchina;trecchina@pec.it
Comune di Trecenta;Veneto;RO;Trecenta;protocollo.comune.trecenta.ro@pecveneto.it
Comune di Tredozio;Emilia Romagna;FC;Tredozio;tredozio@cert.provincia.fc.it
Comune di Treglio;Abruzzo;CH;Treglio;treglio@legalmail.it
Comune di Tregnago;Veneto;VR;Tregnago;comune.tregnago.vr@pecveneto.it
Comune di Santo Stefano al Mare;Liguria;IM;Santo Stefano al Mare;santostefanoalmare.im@cert.legalmail.it
Comune di Treia;Marche;MC;Treia;protocollo@pec.comune.treia.mc.it
Comune di Treia;Marche;MC;Treia;servizidemografici@pec.comune.treia.mc.it
Comune di Treia;Marche;MC;Treia;statocivile@pec.comune.treia.mc.it
Comune di Treia;Marche;MC;Treia;suap@pec.comune.treia.mc.it
Comune di Treiso;Piemonte;CN;Treiso;pec@pec.comune.treiso.cn.it
Comune di Tremenico;Lombardia;LC;Valvarrone;comune.tremenico@pec.regione.lombardia.it
Comune di Tremestieri Etneo;Sicilia;CT;Tremestieri Etneo;comune.tremestierietneo@legalmail.it
Comune di Tremestieri Etneo;Sicilia;CT;Tremestieri Etneo;suap.tremestieri.ct@pec.it
Comune di Tremestieri Etneo;Sicilia;CT;Tremestieri Etneo;tributi.tremestieri.etneo@anutel.it
Comune di Trentinara;Campania;SA;Trentinara;protocollo@pec.comune.trentinara.sa.it
Comune di Trento;Trentino Alto Adige;TN;Trento;protocollo.comune.tn@cert.legalmail.it
Comune di Trento;Trentino Alto Adige;TN;Trento;elettorale@pec.comune.trento.it
Comune di Trentola Ducenta;Campania;CE;Trentola-Ducenta;protocollo.trentoladucenta@legalmail.it
Comune di Trentola Ducenta;Campania;CE;Trentola-Ducenta;ragioneria.trentoladucenta@legalmail.it
Comune di Trenzano;Lombardia;BS;Trenzano;protocollo@pec.comune.trenzano.bs.it
Comune di Treppo Grande;Friuli Venezia Giulia;UD;Treppo Grande;comune.treppogrande@certgov.fvg.it
Comune di Trepuzzi;Puglia;LE;Trepuzzi;protocollo.comunetrepuzzi@pec.rupar.puglia.it
Comune di Trequanda;Toscana;SI;Trequanda;comune.trequanda@postacert.toscana.it
Comune di Tresana;Toscana;MS;Tresana;comune.tresana@postacert.toscana.it
Comune di Trescore Balneario;Lombardia;BG;Trescore Balneario;affarigenerali@comunetrescorebalneario.postecert.it
Comune di Trescore Cremasco;Lombardia;CR;Trescore Cremasco;protocollo@pec.comune.trescorecremasco.cr.it
Comune di Trescore Cremasco;Lombardia;CR;Trescore Cremasco;suap@pec.comune.trescorecremasco.cr.it
Comune di Trescore Cremasco;Lombardia;CR;Trescore Cremasco;pec@pec.comune.trescorecremasco.cr.it
Comune di Trescore Cremasco;Lombardia;CR;Trescore Cremasco;tecnico@pec.comune.trescorecremasco.cr.it
Comune di Trescore Cremasco;Lombardia;CR;Trescore Cremasco;anagrafe@pec.comune.trescorecremasco.cr.it
Comune di San Vincenzo;Toscana;LI;San Vincenzo;comunesanvincenzo@postacert.toscana.it
Comune di Tresigallo;Emilia Romagna;FE;Tresigallo;comune.tresigallo@cert.comune.tresigallo.fe.it
Comune di Tresivio;Lombardia;SO;Tresivio;protocollo.tresivio@cert.provincia.so.it
Comune di Tresnuraghes;Sardegna;OR;Tresnuraghes;protocollo@pec.comune.tresnuraghes.or.it
Comune di Trevenzuolo;Veneto;VR;Trevenzuolo;protocollo@pec.comune.trevenzuolo.vr.it
Comune di Trevi;Umbria;PG;Trevi;comune.trevi@postacert.umbria.it
Comune di Trevi nel Lazio;Lazio;FR;Trevi nel Lazio;demograficotrevi@pec.it
Comune di Trevico;Campania;AV;Trevico;segreteria@pec.comune.trevico.av.it
Comune di Treviglio;Lombardia;BG;Treviglio;comune.treviglio@legalmail.it
Comune di Trevignano Romano;Lazio;RM;Trevignano Romano;protocollo@pec.trevignanoromano.it
Comune di Trevignano;Veneto;TV;Trevignano;protocollo.trevignano@legalmail.it
Comune di Treville;Piemonte;AL;Treville;treville@pec.comune.treville.al.it
Comune di Treviolo;Lombardia;BG;Treviolo;comune.treviolo@legalmail.it
Comune di Casto;Lombardia;BS;Casto;protocollo@pec.comune.casto.bs.it
Comune di Treviso;Veneto;TV;Treviso;postacertificata@cert.comune.treviso.it
Comune di Trezzano Rosa;Lombardia;MI;Trezzano Rosa;info@pec.comune.trezzanorosa.mi.it
Comune di Trezzano Rosa;Lombardia;MI;Trezzano Rosa;tributi.trezzanorosa@anutel.it
Comune di Trezzano Rosa;Lombardia;MI;Trezzano Rosa;tecnico.comune.trezzanorosa@pec.regione.lombardia.it
Comune di Trezzano Rosa;Lombardia;MI;Trezzano Rosa;demografici@pec.comune.trezzanorosa.mi.it
Comune di Trezzano Sul Naviglio;Lombardia;MI;Trezzano sul Naviglio;comune.trezzanosulnaviglio@legalmail.it
Comune di Trezzano Sul Naviglio;Lombardia;MI;Trezzano sul Naviglio;fatturacomunetrezzano@legalmail.it
Comune di Trezzo Tinella;Piemonte;CN;Trezzo Tinella;trezzo.tinella@cert.ruparpiemonte.it
Comune di Trezzo Sull'Adda;Lombardia;MI;Trezzo sull'Adda;protocollo@pec.comune.trezzosulladda.mi.it
Comune di Trezzone;Lombardia;CO;Trezzone;comune.trezzone@pec.provincia.como.it
Comune di Tribano;Veneto;PD;Tribano;tribano.pd@cert.ip-veneto.net
Comune di Tribiano;Lombardia;MI;Tribiano;postacertificata@pec.comune.tribiano.mi.it
Comune di Tribogna;Liguria;GE;Tribogna;comune.tribogna@pec.it
Comune di Tricarico;Basilicata;MT;Tricarico;comune.tricarico.statocivile@cert.ruparbasilicata.it
Comune di Tricase;Puglia;LE;Tricase;protocollo.comune.tricase@pec.rupar.puglia.it
Comune di Tricerro;Piemonte;VC;Tricerro;tricerro@cert.ruparpiemonte.it
Comune di Tricesimo;Friuli Venezia Giulia;UD;Tricesimo;comune.tricesimo@certgov.fvg.it
Comune di Trichiana;Veneto;BL;Trichiana;trichiana.bl@cert.ip-veneto.net
Comune di Triei;Sardegna;OG;Triei;protocollo@pec.comune.triei.ogliastra.it
Comune di Triei;Sardegna;OG;Triei;ufficiotecnico@pec.comune.triei.ogliastra.it
Comune di Triei;Sardegna;OG;Triei;amministrativo@pec.comune.triei.ogliastra.it
Comune di Trieste;Friuli Venezia Giulia;TS;Trieste;comune.trieste@certgov.fvg.it
Comune di Trieste;Friuli Venezia Giulia;TS;Trieste;suap.trieste@certgov.fvg.it
Comune di Trieste;Friuli Venezia Giulia;TS;Trieste;polizialocale.trieste@certgov.fvg.it
Comune di Triggiano;Puglia;BA;Triggiano;protocollo@pec.comune.triggiano.ba.it
Comune di Triggiano;Puglia;BA;Triggiano;m.dicosola@pec.comune.triggiano.ba.it
Comune di Trigolo;Lombardia;CR;Trigolo;pec@pec.comune.trigolo.cr.it
Comune di Trinita';Piemonte;CN;Trinita';trinita@cert.ruparpiemonte.it
Comune di Trinita' D'Agultu e Vignola;Sardegna;OT;Trinita' d'Agultu e Vignola;protocollo.trinitadagultu@legalmail.it
Comune di Trinita' D'Agultu e Vignola;Sardegna;OT;Trinita' d'Agultu e Vignola;tecnica.trinitadagultu@legalmail.it
